img, IoU_img, TP, FP, FN, TN, accuracy, precision, recall, F1, TPR, FPR
batch_9/000061.jpg,0.285,2,2,4,5,0.538,0.5,0.333,0.4,0.333,0.286,
batch_9/000062.jpg,0.161,1,5,1,3,0.4,0.167,0.5,0.25,0.5,0.625,
batch_9/000063.jpg,0.055,0,15,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000064.jpg,0.208,2,2,0,2,0.667,0.5,1.0,0.667,1.0,0.5,
batch_9/000065.jpg,0.674,2,4,1,3,0.5,0.333,0.667,0.444,0.667,0.571,
batch_9/000066.jpg,0.214,1,1,1,3,0.667,0.5,0.5,0.5,0.5,0.25,
batch_9/000067.jpg,0.118,2,18,2,4,0.231,0.1,0.5,0.167,0.5,0.818,
batch_9/000068.jpg,0.831,0,0,1,0,0.0,0,0.0,0,0.0,0,
batch_9/000069.jpg,0.76,0,1,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000070.jpg,0.672,0,0,6,0,0.0,0,0.0,0,0.0,0,
batch_9/000071.jpg,0.892,1,1,2,1,0.4,0.5,0.333,0.4,0.333,0.5,
batch_9/000072.jpg,0.83,1,0,1,1,0.667,1.0,0.5,0.667,0.5,0.0,
batch_9/000073.jpg,0.536,0,1,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000074.jpg,0.872,0,0,4,0,0.0,0,0.0,0,0.0,0,
batch_9/000075.jpg,0.749,0,1,4,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000076.jpg,0.032,1,0,1,22,0.958,1.0,0.5,0.667,0.5,0.0,
batch_9/000077.jpg,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000078.jpg,0.664,1,3,2,1,0.286,0.25,0.333,0.286,0.333,0.75,
batch_9/000079.jpg,0,0,3,2,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000080.jpg,0,0,1,15,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000081.jpg,0.813,0,0,2,0,0.0,0,0.0,0,0.0,0,
batch_9/000082.jpg,0.129,0,4,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000083.jpg,0.898,0,0,1,0,0.0,0,0.0,0,0.0,0,
batch_9/000084.jpg,0.437,4,0,7,1,0.417,1.0,0.364,0.533,0.364,0.0,
batch_9/000085.jpg,0.093,0,2,5,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000086.jpg,0.462,0,4,9,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000087.jpg,0.063,1,0,2,9,0.833,1.0,0.333,0.5,0.333,0.0,
batch_9/000088.jpg,0.581,7,0,3,2,0.75,1.0,0.7,0.824,0.7,0.0,
batch_9/000089.jpg,0,0,0,2,0,0.0,0,0.0,0,0.0,0,
batch_9/000090.jpg,0.258,3,10,2,6,0.429,0.231,0.6,0.333,0.6,0.625,
batch_9/000091.jpg,0.101,0,2,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000092.jpg,0,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000093.jpg,0.189,3,3,0,2,0.625,0.5,1.0,0.667,1.0,0.6,
batch_9/000094.jpg,0.338,0,1,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000095.jpg,0.159,5,5,4,4,0.5,0.5,0.556,0.526,0.556,0.556,
batch_9/000096.jpg,0.423,0,1,1,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000097.jpg,0.639,0,2,3,0,0.0,0.0,0.0,0,0.0,1.0,
batch_9/000098.jpg,0.729,1,2,1,1,0.4,0.333,0.5,0.4,0.5,0.667,
batch_9/000099.jpg,0.839,1,3,2,1,0.286,0.25,0.333,0.286,0.333,0.75,
